0	0	1701741788209452
1	1	1701741788210026
1	0	1701741788217198
0	1	1701741788217776
0	0	1701741788224022
0	1	1701741788427786
0	0	1701741788434248
1	1	1701741788434756
1	0	1701741788442095
0	1	1701741788442646
0	0	1701741788448756
0	1	1701741788656303
0	0	1701741788662813
1	1	1701741788663360
1	0	1701741788670810
0	1	1701741788671364
0	0	1701741788677775
0	1	1701741788884956
0	0	1701741788891386
1	1	1701741788891893
1	0	1701741788898899
0	1	1701741788899298
0	0	1701741788905620
0	1	1701741789113415
0	0	1701741789119781
1	1	1701741789120222
1	0	1701741789127254
0	1	1701741789127716
0	0	1701741789133936
0	1	1701741789338616
0	0	1701741789344946
1	1	1701741789345479
1	0	1701741789352574
0	1	1701741789353085
0	0	1701741789359022
0	1	1701741789563970
0	0	1701741789570194
1	1	1701741789570723
1	0	1701741789577967
0	1	1701741789578568
0	0	1701741789584751
0	1	1701741789789115
0	0	1701741789795522
1	1	1701741789795961
1	0	1701741789803128
0	1	1701741789803499
0	0	1701741789809632
0	1	1701741790016114
0	0	1701741790022451
1	1	1701741790022876
1	0	1701741790030005
0	1	1701741790030580
0	0	1701741790036596
0	1	1701741790243371
0	0	1701741790249872
1	1	1701741790250404
1	0	1701741790257564
0	1	1701741790258101
0	0	1701741790264284
0	1	1701741790507393
0	0	1701741790513883
1	1	1701741790514422
1	0	1701741790521994
0	1	1701741790522376
0	0	1701741790529231
0	1	1701741790757582
0	0	1701741790764909
1	1	1701741790765249
1	0	1701741790772928
0	1	1701741790773319
0	0	1701741790779849
0	1	1701741790991462
0	0	1701741790997879
1	1	1701741790998410
1	0	1701741791005673
0	1	1701741791006230
0	0	1701741791012293
0	1	1701741791221391
0	0	1701741791227601
1	1	1701741791228079
1	0	1701741791235260
0	1	1701741791235747
0	0	1701741791241830
0	1	1701741791447162
0	0	1701741791453616
1	1	1701741791454172
1	0	1701741791461363
0	1	1701741791461907
0	0	1701741791468136
0	1	1701741791676198
0	0	1701741791682523
1	1	1701741791683025
1	0	1701741791690188
0	1	1701741791690746
0	0	1701741791697324
0	1	1701741791904323
0	0	1701741791910680
1	1	1701741791911119
1	0	1701741791918374
0	1	1701741791918834
0	0	1701741791924832
0	0	1701741832445661
1	0	1701741832446346
0	1	1701741832513946
0	0	1701741832553800
1	1	1701741832554585
1	0	1701741832556050
0	1	1701741832556654
0	0	1701741832558191
0	1	1701741832609176
0	0	1701741832610403
1	1	1701741832610902
1	0	1701741832611978
0	1	1701741832612497
0	0	1701741832613561
0	1	1701741832664216
0	0	1701741832665545
1	1	1701741832666113
1	0	1701741832667239
0	1	1701741832667725
0	0	1701741832668847
0	1	1701741832719861
0	0	1701741832721118
1	1	1701741832721612
1	0	1701741832722651
0	1	1701741832722931
0	0	1701741832724142
0	1	1701741832773365
0	0	1701741832774907
1	1	1701741832775421
1	0	1701741832776563
0	1	1701741832777013
0	0	1701741832778027
0	1	1701741832828470
0	0	1701741832829747
1	1	1701741832830233
1	0	1701741832831247
0	1	1701741832831700
0	0	1701741832832658
0	1	1701741832881554
0	0	1701741832882847
1	1	1701741832883368
1	0	1701741832884475
0	1	1701741832884992
0	0	1701741832886106
0	1	1701741832935505
0	0	1701741832936694
1	1	1701741832937206
1	0	1701741832938257
0	1	1701741832938707
0	0	1701741832939689
0	1	1701741832991214
0	0	1701741832992531
1	1	1701741832993042
1	0	1701741832994147
0	1	1701741832994629
0	0	1701741832995736
0	1	1701741833046652
0	0	1701741833047952
